"Fterm","classlvl.x","cnt.x","1.x","2.x","3.x","4.x","g-p.x","master.x","Phd.x","spcl.x","new.x","cnt.y.x","1.y","2.y","3.y","4.y","g-p.y","master.y","Phd.y","spcl.y","new.y","cnt.y.y","FTDCU","Grad","Transfer"
1144,"2",8753,0.000228493088084085,0.646635439277962,0.317262652804753,0,0,0,0,0,186,8353,0.000239434933556806,0.288399377469173,0.658565784747995,0.000957739734227224,0,0,0,0,1242,8801,7842,1720,1547
1144,"3",9730,0,0,0.676772867420349,0.291983556012333,0,0,0,0,148,9514,0.000105108261509355,0,0.364725667437461,0.614988438091234,0.000315324784528064,0,0,0,644,9629,7842,1720,1547
1144,"4",10160,0,0,9.84251968503937e-05,0.815255905511811,0,0.0031496062992126,0,0,220,11350,0,0,8.81057268722467e-05,0.410660792951542,0.00784140969162996,0.0558590308370044,0.00185022026431718,0,199,10727,7842,1720,1547
1144,"g-p",2530,0,0,0,0,0.98300395256917,0.00158102766798419,0,0,15,2502,0,0,0,0,0.852917665867306,0.00359712230215827,0.000399680255795364,0.000399680255795364,283,2532,7842,1720,1547
1144,"master",5301,0,0,0,0.000565930956423316,0,0.830409356725146,0.00396151669496321,0,860,5317,0.00018807598269701,0,0,0.00112845589618206,0.00413767161933421,0.637953733308257,0.0129772428060937,0,1488,5550,7842,1720,1547
1144,"Phd",3468,0,0,0,0,0,0.00403690888119954,0.925893886966551,0,72,3304,0,0,0,0,0.000302663438256659,0.0051452784503632,0.820520581113801,0,514,3318,7842,1720,1547
1144,"spcl",391,0.010230179028133,0.00255754475703325,0,0,0,0.0127877237851662,0,0.49616368286445,129,323,0.123839009287926,0.0123839009287926,0.0123839009287926,0,0,0.0309597523219814,0.00619195046439629,0.291021671826625,195,290,7842,1720,1547
1154,"1",9696,0.700185643564356,0.261654290429043,0.00113448844884488,0,0,0,0,0,547,7342,0.227867066194497,0.692181966766549,0.00177063470444021,0.000136202669572324,0,0,0,0,7971,9674,7929,1748,1570
1154,"2",8801,0.000454493807521872,0.63845017611635,0.326553800704465,0.000340870355641404,0,0,0,0,155,8312,0.000240615976900866,0.282483156881617,0.662536092396535,0.000962463907603465,0,0,0,0,1346,8780,7929,1748,1570
1154,"3",9629,0,0.000103852944230969,0.672759372728217,0.294942361615952,0,0,0,0,121,9484,0,0,0.377688738928722,0.601750316322227,0.000527203711514129,0,0,0,590,9699,7929,1748,1570
1154,"4",10727,0,0,0,0.804978092663373,0,0.0048475808707001,0,0,245,11727,0.000170546601858958,0,0.000341093203717916,0.405474545919673,0.00733350387993519,0.0503112475483926,0.00127909951394218,0,221,10698,7929,1748,1570
1154,"g-p",2532,0,0,0,0,0.977093206951027,0.00118483412322275,0.000789889415481833,0,24,2500,0,0,0,4e-04,0.8656,0.0012,8e-04,0,271,2543,7929,1748,1570
1154,"master",5550,0,0,0,0.000720720720720721,0.00036036036036036,0.836756756756757,0.00414414414414414,0,770,5489,0.000182182546912006,0,0,0.000910912734560029,0.00273273820368009,0.618691929313172,0.0154855164875205,0,1392,5404,7929,1748,1570
1154,"Phd",3318,0,0,0,0,0,0.0054249547920434,0.933092224231465,0,72,3193,0,0,0,0,0.000626370184779205,0.00595051675540244,0.83463827121829,0,539,3307,7929,1748,1570
1154,"spcl",290,0.00689655172413793,0,0,0,0,0.00689655172413793,0,0.372413793103448,117,225,0.111111111111111,0.0177777777777778,0.0133333333333333,0,0,0.0177777777777778,0.00444444444444444,0.195555555555556,195,239,7929,1748,1570
1164,"1",9674,0.688856729377713,0.269898697539797,0.000413479429398387,0.000103369857349597,0,0,0,0,468,7138,0.218128327262539,0.699075371252452,0.0014009526478005,0.000420285794340151,0,0,0,0,8152,9724,7911,1739,1568
1164,"2",8780,0.000569476082004556,0.634054669703872,0.329498861047836,0.000227790432801822,0,0,0,0,177,8355,0.000478755236385398,0.288928785158588,0.658049072411729,0.00179533213644524,0,0,0,0,1404,8814,7911,1739,1568
1164,"3",9699,0,0,0.672543561191875,0.301061965151046,0,0,0,0,158,9578,0,0,0.358216746711213,0.614324493631238,0,0,0,0,553,9502,7911,1739,1568
1164,"4",10698,0,0,0,0.798934380257992,0,0.00626285286969527,0.000373901663862404,0,231,11707,0,0,0.000427094900486888,0.397796190313488,0.00691893738788759,0.0484325617152131,0.00145212266165542,0,163,10730,7911,1739,1568
1164,"g-p",2543,0,0,0,0.00157294534014943,0.968541093197011,0.00196618167518679,0,0,7,2473,0,0,0,0.000404367165386171,0.843105539830166,0.00242620299231702,0.000808734330772341,0,275,2454,7911,1739,1568
1164,"master",5404,0,0,0,0.000370096225018505,0.000185048112509252,0.825314581791266,0.00240562546262028,0,768,5313,0,0,0.000188217579521927,0.00131752305665349,0.00188217579521927,0.611518915866742,0.0143045360436665,0,1371,5208,7911,1739,1568
1164,"Phd",3307,0,0,0,0,0.000604777744179014,0.00362866646507409,0.936800725733293,0,95,3210,0,0,0,0,0.000934579439252336,0.00342679127725857,0.830218068535826,0,601,3361,7911,1739,1568
1164,"spcl",239,0.00418410041841004,0,0,0,0,0.00418410041841004,0,0.338912133891213,117,198,0.0555555555555556,0.0303030303030303,0.0202020202020202,0,0,0.0202020202020202,0,0.186868686868687,189,226,7911,1739,1568
1174,"1",9724,,,,,,,,,,,,,,,,,,,,,8066,1838,1601
1174,"2",8814,,,,,,,,,,,,,,,,,,,,,8066,1838,1601
1174,"3",9502,,,,,,,,,,,,,,,,,,,,,8066,1838,1601
1174,"4",10730,,,,,,,,,,,,,,,,,,,,,8066,1838,1601
1174,"g-p",2454,,,,,,,,,,,,,,,,,,,,,8066,1838,1601
1174,"master",5208,,,,,,,,,,,,,,,,,,,,,8066,1838,1601
1174,"Phd",3361,,,,,,,,,,,,,,,,,,,,,8066,1838,1601
1174,"spcl",226,,,,,,,,,,,,,,,,,,,,,8066,1838,1601
1184,"1",,,,,,,,,,,,,,,,,,,,,,,,
1184,"2",,,,,,,,,,,,,,,,,,,,,,,,
1184,"3",,,,,,,,,,,,,,,,,,,,,,,,
1184,"4",,,,,,,,,,,,,,,,,,,,,,,,
1184,"g-p",,,,,,,,,,,,,,,,,,,,,,,,
1184,"master",,,,,,,,,,,,,,,,,,,,,,,,
1184,"Phd",,,,,,,,,,,,,,,,,,,,,,,,
1184,"spcl",,,,,,,,,,,,,,,,,,,,,,,,
1194,"1",,,,,,,,,,,,,,,,,,,,,,,,
1194,"2",,,,,,,,,,,,,,,,,,,,,,,,
1194,"3",,,,,,,,,,,,,,,,,,,,,,,,
1194,"4",,,,,,,,,,,,,,,,,,,,,,,,
1194,"g-p",,,,,,,,,,,,,,,,,,,,,,,,
1194,"master",,,,,,,,,,,,,,,,,,,,,,,,
1194,"Phd",,,,,,,,,,,,,,,,,,,,,,,,
1194,"spcl",,,,,,,,,,,,,,,,,,,,,,,,
1204,"1",,,,,,,,,,,,,,,,,,,,,,,,
1204,"2",,,,,,,,,,,,,,,,,,,,,,,,
1204,"3",,,,,,,,,,,,,,,,,,,,,,,,
1204,"4",,,,,,,,,,,,,,,,,,,,,,,,
1204,"g-p",,,,,,,,,,,,,,,,,,,,,,,,
1204,"master",,,,,,,,,,,,,,,,,,,,,,,,
1204,"Phd",,,,,,,,,,,,,,,,,,,,,,,,
1204,"spcl",,,,,,,,,,,,,,,,,,,,,,,,
1214,"1",,,,,,,,,,,,,,,,,,,,,,,,
1214,"2",,,,,,,,,,,,,,,,,,,,,,,,
1214,"3",,,,,,,,,,,,,,,,,,,,,,,,
1214,"4",,,,,,,,,,,,,,,,,,,,,,,,
1214,"g-p",,,,,,,,,,,,,,,,,,,,,,,,
1214,"master",,,,,,,,,,,,,,,,,,,,,,,,
1214,"Phd",,,,,,,,,,,,,,,,,,,,,,,,
1214,"spcl",,,,,,,,,,,,,,,,,,,,,,,,
1224,"1",,,,,,,,,,,,,,,,,,,,,,,,
1224,"2",,,,,,,,,,,,,,,,,,,,,,,,
1224,"3",,,,,,,,,,,,,,,,,,,,,,,,
1224,"4",,,,,,,,,,,,,,,,,,,,,,,,
1224,"g-p",,,,,,,,,,,,,,,,,,,,,,,,
1224,"master",,,,,,,,,,,,,,,,,,,,,,,,
1224,"Phd",,,,,,,,,,,,,,,,,,,,,,,,
1224,"spcl",,,,,,,,,,,,,,,,,,,,,,,,
1234,"1",,,,,,,,,,,,,,,,,,,,,,,,
1234,"2",,,,,,,,,,,,,,,,,,,,,,,,
1234,"3",,,,,,,,,,,,,,,,,,,,,,,,
1234,"4",,,,,,,,,,,,,,,,,,,,,,,,
1234,"g-p",,,,,,,,,,,,,,,,,,,,,,,,
1234,"master",,,,,,,,,,,,,,,,,,,,,,,,
1234,"Phd",,,,,,,,,,,,,,,,,,,,,,,,
1234,"spcl",,,,,,,,,,,,,,,,,,,,,,,,
1244,"1",,,,,,,,,,,,,,,,,,,,,,,,
1244,"2",,,,,,,,,,,,,,,,,,,,,,,,
1244,"3",,,,,,,,,,,,,,,,,,,,,,,,
1244,"4",,,,,,,,,,,,,,,,,,,,,,,,
1244,"g-p",,,,,,,,,,,,,,,,,,,,,,,,
1244,"master",,,,,,,,,,,,,,,,,,,,,,,,
1244,"Phd",,,,,,,,,,,,,,,,,,,,,,,,
1244,"spcl",,,,,,,,,,,,,,,,,,,,,,,,
1254,"1",,,,,,,,,,,,,,,,,,,,,,,,
1254,"2",,,,,,,,,,,,,,,,,,,,,,,,
1254,"3",,,,,,,,,,,,,,,,,,,,,,,,
1254,"4",,,,,,,,,,,,,,,,,,,,,,,,
1254,"g-p",,,,,,,,,,,,,,,,,,,,,,,,
1254,"master",,,,,,,,,,,,,,,,,,,,,,,,
1254,"Phd",,,,,,,,,,,,,,,,,,,,,,,,
1254,"spcl",,,,,,,,,,,,,,,,,,,,,,,,
1264,"1",,,,,,,,,,,,,,,,,,,,,,,,
1264,"2",,,,,,,,,,,,,,,,,,,,,,,,
1264,"3",,,,,,,,,,,,,,,,,,,,,,,,
1264,"4",,,,,,,,,,,,,,,,,,,,,,,,
1264,"g-p",,,,,,,,,,,,,,,,,,,,,,,,
1264,"master",,,,,,,,,,,,,,,,,,,,,,,,
1264,"Phd",,,,,,,,,,,,,,,,,,,,,,,,
1264,"spcl",,,,,,,,,,,,,,,,,,,,,,,,
1274,"1",,,,,,,,,,,,,,,,,,,,,,,,
1274,"2",,,,,,,,,,,,,,,,,,,,,,,,
1274,"3",,,,,,,,,,,,,,,,,,,,,,,,
1274,"4",,,,,,,,,,,,,,,,,,,,,,,,
1274,"g-p",,,,,,,,,,,,,,,,,,,,,,,,
1274,"master",,,,,,,,,,,,,,,,,,,,,,,,
1274,"Phd",,,,,,,,,,,,,,,,,,,,,,,,
1274,"spcl",,,,,,,,,,,,,,,,,,,,,,,,
